time dragvol liftvol dragbnd liftbnd div kin_energy mom0 mom1 angmom
0.01 0.012739337610921634 1.1223683419552835e-05 0.012742565932890554 1.2685698368950586e-05 0.001389118832049819 9943.1601857642 19799.99999999991 2.5471985631853045e-13 593999.9961139023
0.02 0.01366195709348998 1.1036934590420197e-05 0.013668459332690074 1.2551170430160962e-05 0.001678766597619499 9943.160220907415 19799.99999999991 9.326914240936901e-14 593999.993016178
0.03 0.01504620703529517 1.204293304846034e-05 0.015052237190364897 1.3376517962355302e-05 0.0018059703925285297 9943.160265242928 19799.99999999993 9.927475508320072e-14 593999.9899157546
0.04 0.015969135795708602 1.2804448537174467e-05 0.015978497255478966 1.4197653095894027e-05 0.0018910964245519018 9943.160318769313 19799.999999999964 3.6012859361278515e-15 593999.9868129625
0.05 0.016892164587129267 1.350959379555987e-05 0.01690466580181717 1.5016564395929992e-05 0.00196903070073783 9943.160381485543 19799.999999999945 7.702866122727414e-14 593999.9837081595
0.06 0.01781538759243922 1.415868256969699e-05 0.017830839069747632 1.5789059998932232e-05 0.002050079852247671 9943.160453391423 19799.999999999898 -8.069586665548911e-14 593999.9806017108
0.07 0.01873888711868047 1.4736037649523347e-05 0.018757108215554895 1.647935453758724e-05 0.0021398891274461845 9943.16053448778 19799.9999999999 7.636339477423704e-14 593999.9774939839
0.08 0.01966271037297664 1.5226806699415755e-05 0.019683526044051988 1.7064818203354056e-05 0.002241870243417542 9943.16062477633 19799.99999999991 1.805942548283035e-13 593999.974385332
0.09 0.02058687691122973 1.5628529174737256e-05 0.02061012017593113 1.7539983683177705e-05 0.0023566290485176997 9943.160724259234 19799.999999999894 4.41218242497321e-14 593999.9712761228
0.1 0.021511393192714258 1.5947795893218435e-05 0.021536909058643253 1.7910609369703724e-05 0.0024827949629303648 9943.160832939076 19799.999999999927 1.139366379021567e-13 593999.9681667141
0.11 0.02243626114862778 1.619402162033462e-05 0.022463908571703085 1.8186795126095785e-05 0.002618195568315696 9943.16095081841 19799.999999999967 1.2889689315898067e-13 593999.9650574654
0.12 0.023361480311643465 1.6376455196079252e-05 0.02339113227056684 1.8379579444450847e-05 0.002760582356532923 9943.161077899878 19799.999999999927 1.9987483890204771e-13 593999.9619487338
0.13 0.024287047473989944 1.6503714209755737e-05 0.02431859019298289 1.8500011545892886e-05 0.0029079295857911045 9943.161214186146 19799.999999999935 1.696663642913876e-13 593999.9588408757
0.14 0.025212956518064218 1.6583917064615985e-05 0.025246288448995857 1.85588904139583e-05 0.0030585140197564335 9943.161359679874 19799.999999999938 1.175483321791404e-13 593999.9557342414
0.15 0.026139198894829373 1.6624638716890977e-05 0.026174229650018987 1.856646019227378e-05 0.0032109097646562607 9943.161514383648 19799.99999999989 1.391872728184751e-13 593999.9526291889
0.16 0.027065764318790347 1.663275697395179e-05 0.027102413611320358 1.8532108268394116e-05 0.003363954451711808 9943.161678300028 19799.999999999927 1.2625230721985403e-13 593999.9495260635
0.17 0.02799264132713132 1.661436072096231e-05 0.028030837960108173 1.8464198452406534e-05 0.0035167079594894336 9943.161851431494 19799.999999999935 1.8375925781022318e-13 593999.9464252223
0.18 0.028919817634497677 1.6574747481615447e-05 0.028959498568741658 1.8370037913910898e-05 0.0036684125693247772 9943.162033780345 19799.99999999993 1.4367586981256508e-13 593999.9433270012
0.19 0.02984728036068466 1.6518480312022282e-05 0.029888389870911847 1.825592983028179e-05 0.003818458268997833 9943.16222534874 19799.99999999993 1.6710938188779778e-13 593999.9402317557
0.2 0.030775016199675855 1.6449454220011858e-05 0.030817505116643468 1.8127250663243377e-05 0.003966354176083805 9943.162426138912 19799.999999999938 1.8002960233687304e-13 593999.9371398283
0.21 0.0317030115624637 1.6370966529798648e-05 0.031746836594926546 1.79885394662248e-05 0.004111705713471174 9943.162636152812 19799.999999999898 2.585605340943431e-13 593999.9340515612
0.22 0.032631252695432676 1.6285783746800692e-05 0.032676375825733815 1.7843587673095166e-05 0.004254196685887529 9943.162855392251 19799.999999999924 1.8335680196379656e-13 593999.9309672976
0.23 0.033559725778655326 1.6196205490681514e-05 0.03360611372573229 1.7695527443265217e-05 0.0043935753355734495 9943.163083858937 19799.999999999865 1.7742404767595588e-13 593999.9278873769
0.24 0.03448841700139387 1.6104124643130588e-05 0.034536040744612716 1.754691610899671e-05 0.004529643541205736 9943.163321554543 19799.999999999924 1.3306716839522892e-13 593999.9248121381
0.25 0.035417312621424994 1.6011082954905467e-05 0.03546614697848723 1.7399814918499516e-05 0.0046622484553981965 9943.163568480473 19799.999999999927 2.3855570296937856e-13 593999.921741921
0.26 0.03634639901065887 1.5918320513277576e-05 0.03639642226317301 1.7255859842459393e-05 0.004791276009563276 9943.163824638032 19799.999999999898 1.8100798637732396e-13 593999.9186770591
0.27 0.03727566268839132 1.5826820268831036e-05 0.03732685624931394 1.711632534656599e-05 0.0049166458334754795 9943.16409002839 19799.999999999927 2.6856988855072927e-13 593999.9156178888
0.28 0.03820509034676903 1.5737345600306628e-05 0.03825743846458566 1.6982179027156134e-05 0.005038307235371339 9943.164364652637 19799.99999999994 1.2309250840836228e-13 593999.9125647459
0.29 0.039134668114751844 1.565040893591729e-05 0.03918815796824706 1.6854109622488528e-05 0.0051562364250575445 9943.164648511693 19799.99999999989 2.367862850238822e-13 593999.9095179585
0.3 0.040064384768772665 1.5566575711458655e-05 0.04011900522446852 1.6732675764050158e-05 0.005270432182989585 9943.164941606377 19799.999999999945 1.9050039323786905e-13 593999.9064778578
0.31 0.04099422661777783 1.5486056915607627e-05 0.041049968975456576 1.66181456663641e-05 0.00538091541662789 9943.165243937281 19799.999999999945 2.1481427747715998e-13 593999.9034447761
0.32 0.041924181153236866 1.5409031297955422e-05 0.041981038637932656 1.651068270840043e-05 0.0054877269563259595 9943.165555504967 19799.999999999935 1.8423457204264082e-13 593999.9004190404
0.33 0.042854236112201974 1.5335584978928275e-05 0.04291220371051049 1.6410328262259762e-05 0.005590925371207524 9943.165876309908 19799.999999999913 2.2230828289337978e-13 593999.8974009735
0.34 0.04378437943927259 1.5265726659891703e-05 0.04384345375348861 1.631702217745942e-05 0.005690585203524889 9943.166206352327 19799.999999999924 2.2795654253116027e-13 593999.8943909055
0.35000000000000003 0.04471459927240382 1.5199400261660624e-05 0.044774778385143245 1.6230620583056906e-05 0.005786795423243842 9943.166545632368 19799.999999999953 1.9928850236716755e-13 593999.8913891524
0.36 0.04564488394173571 1.5136497432830062e-05 0.04570616729085126 1.6150913150847268e-05 0.005879657908806888 9943.166894150165 19799.999999999978 2.3571509327746654e-13 593999.8883960451
0.37 0.04657522196510257 1.5076865888050163e-05 0.0466376102299681 1.6077635471049986e-05 0.005969285893307769 9943.167251905561 19799.999999999865 2.662037257294969e-13 593999.8854118997
0.38 0.047505602042037326 1.5020317666545241e-05 0.04756909704088176 1.6010480558670772e-05 0.006055802382277036 9943.16761889841 19799.999999999898 1.3768153284132723e-13 593999.8824370339
0.39 0.04843601304297964 1.496663623234103e-05 0.04850061763999635 1.594910852470727e-05 0.006139338557203159 9943.167995128366 19799.999999999975 2.7848209849246075e-13 593999.8794717652
0.4 0.04936644400182512 1.4915581618053868e-05 0.04943216202271845 1.589315376766162e-05 0.0062200321726110204 9943.168380595056 19799.999999999913 3.0021818364645014e-13 593999.8765164093
