time dragvol liftvol dragbnd liftbnd div kin_energy mom0 mom1 angmom
0.01 0.02282283530401569 3.171795181730677e-05 0.022824836461121528 3.501554877161764e-05 0.0059341739579738175 9943.160347152383 19799.99999999993 1.950141437223607e-13 593999.9837242143
0.02 0.02374830377444914 3.2286929669265347e-05 0.0237545050578213 3.5341984181454526e-05 0.0063643699137315695 9943.160381734304 19799.999999999956 -1.898765866759078e-12 593999.9771230881
0.03 0.025138627266851486 3.398619656780039e-05 0.0251432541590546 3.666814718803581e-05 0.006921688213879455 9943.160425565808 19799.999999999854 -2.2187681379681745e-12 593999.9705287024
0.04 0.026066033037024084 3.5601882771962483e-05 0.026074780557995093 3.808917551198512e-05 0.007614085316884582 9943.160478647926 19799.99999999993 -1.2099557467060151e-12 593999.9639414223
0.05 0.026993760459627928 3.719582906824856e-05 0.027006727106005015 3.9573327376692584e-05 0.008399934427817784 9943.160540979881 19799.9999999999 -5.5049714786647996e-14 593999.9573616383
0.06 0.027921917490850892 3.8646006602016686e-05 0.0279391283216732 4.0975723633942935e-05 0.009246325146894158 9943.160612561092 19799.999999999887 2.405332877319921e-13 593999.9507897663
0.07 0.028850580155014606 3.99550052902481e-05 0.028872009842656848 4.2270737367385026e-05 0.010135076031618192 9943.160693392292 19799.99999999995 3.2275224159938887e-13 593999.9442262275
0.08 0.029779786771055996 4.1149132904182046e-05 0.029805378692407097 4.3462885794659165e-05 0.011055066942212269 9943.16078347503 19799.999999999927 3.8150385628377137e-13 593999.9376714415
0.09 0.030709552593706002 4.224061345339706e-05 0.03073923331176912 4.4553175848078495e-05 0.011997599583929335 9943.16088281162 19799.999999999916 3.5045924495769043e-13 593999.9311258289
0.1 0.031639881134509856 4.3232745979107786e-05 0.0316735691344596 4.5540392575544874e-05 0.012955556566704995 9943.160991404742 19799.99999999991 2.465701254283914e-13 593999.9245898136
0.11 0.03257077098051316 4.413004057966641e-05 0.03260838134608877 4.64269151893035e-05 0.013923407317723126 9943.161109257122 19799.999999999924 2.206845817198655e-13 593999.9180638152
0.12 0.03350221897201914 4.4940341456054105e-05 0.033543666212266794 4.7219118152296665e-05 0.014896978222849865 9943.161236371645 19799.999999999916 1.5106991178848173e-13 593999.9115482491
0.13 0.034434220814557125 4.567256119073491e-05 0.034479420953801694 4.7925023034092685e-05 0.01587309021167193 9943.161372751201 19799.999999999847 8.50500225801909e-14 593999.9050435481
0.14 0.035366770763843904 4.633483982405213e-05 0.03541564289599269 4.855258751853156e-05 0.016849260467951963 9943.161518398649 19799.999999999905 1.259409243559162e-14 593999.8985501255
0.15 0.03629986153268358 4.693421435805779e-05 0.03635232881821545 4.910924439263804e-05 0.017823508827285117 9943.161673317087 19799.99999999992 -7.292083603616106e-14 593999.8920684069
0.16 0.037233484595511596 4.74769494427567e-05 0.037289474781788644 4.9601980411136805e-05 0.018794234180457548 9943.161837509337 19799.999999999916 -2.5222879340702775e-13 593999.8855988148
