time dragvol liftvol dragbnd liftbnd div kin_energy mom0 mom1 angmom
0.01 0.012391286402575414 -1.0375316186925088e-05 0.012363052190496921 1.432519828028919e-06 0.040454413843782115 9943.160281784336 19799.999999968186 2.1249514890742116e-09 593998.4551001663
0.02 0.013317673911043224 -1.1541505676990065e-05 0.013279910251510147 6.07546554925225e-07 0.040710640397421366 9943.160311628171 19799.99999996847 4.2780670880815386e-09 593998.4494823043
0.03 0.014708696499567079 -1.2164734020324502e-05 0.014654177338900882 4.0238579213683047e-07 0.041097731657527746 9943.160350589538 19799.999999968357 5.947014131146844e-09 593998.4438677405
0.04 0.015637129447743144 -1.1969686169334122e-05 0.01557272830642276 5.656329037679565e-07 0.04159648829602901 9943.16039867383 19799.99999996798 7.280637662199219e-09 593998.4382564748
0.05 0.01656634967192748 -1.1460117621574985e-05 0.016492073675663892 9.735697601852642e-07 0.042193303998252725 9943.160455886653 19799.99999996747 8.380721314843464e-09 593998.4326485236
0.06 0.01749632780492362 -1.0711279952976799e-05 0.017412189313846093 1.5705935279225586e-06 0.042877612530335445 9943.160522233353 19799.999999966778 9.312915050241344e-09 593998.4270439154
0.07 0.018427031406077318 -9.77728904813307e-06 0.01833304665020577 2.3166092065589186e-06 0.043640661184351844 9943.160597719016 19799.999999965978 1.012043550699393e-08 593998.4214426776
0.08 0.01935842712716767 -8.698588740748956e-06 0.019254615385372372 3.1814538236061536e-06 0.04447491301759076 9943.160682348682 19799.999999965097 1.0832920425279946e-08 593998.4158448507
0.09 0.02029048189715717 -7.506323825388439e-06 0.020176864970422988 4.141677013086425e-06 0.045373715430417245 9943.160776127128 19799.999999964188 1.1471960749409593e-08 593998.4102504789
0.1 0.021223163523017296 -6.2248397375655645e-06 0.021099765357615943 5.178733501117848e-06 0.046331096108837545 9943.160879058833 19799.999999963242 1.2052699813018541e-08 593998.4046596047
0.11 0.0221564410025638 -4.873281352868105e-06 0.022023287397555633 6.2778423361445e-06 0.0473416342551936 9943.160991148221 19799.999999962303 1.2586740330555735e-08 593998.3990722678
0.12 0.023090284680585514 -3.466762713019952e-06 0.02294740305169662 7.4271557184942695e-06 0.048400379651462676 9943.161112399293 19799.99999996142 1.3082481150478165e-08 593998.3934885244
0.13 0.024024666318673168 -2.0172770598630178e-06 0.02387208550359018 8.617111982810539e-06 0.049502800298601705 9943.161242816108 19799.999999960302 1.3546233461336765e-08 593998.387908417
0.14 0.024959559096887678 -5.344044526243258e-07 0.024797309191267127 9.839932156324531e-06 0.05064474545744347 9943.161382402239 19799.999999959342 1.398290335602459e-08 593998.3823319961
0.15 0.02589493756914157 9.741464293559557e-07 0.025723049784912095 1.1089233982202755e-05 0.051822416263021656 9943.161531161353 19799.999999958352 1.4395927314808654e-08 593998.3767593162
0.16 0.02683077758919733 2.5021309124321508e-06 0.02664928412895923 1.2359741846938296e-05 0.053032339911052516 9943.161689096749 19799.999999957297 1.47883707189711e-08 593998.3711904257
0.17 0.027767056217344557 4.04445982927191e-06 0.027575990160737297 1.3647066173389164e-05 0.05427134564699663 9943.161856211624 19799.999999956297 1.516270283722504e-08 593998.3656253716
0.18 0.028703751619621954 5.596966112925351e-06 0.028503146819052933 1.4947535957975469e-05 0.05553654189555615 9943.162032508915 19799.99999995523 1.552041977749552e-08 593998.3600642114
0.19 0.02964084296567993 7.156224786691265e-06 0.029430733949837442 1.6258068451058094e-05 0.05682529435399729 9943.162217991563 19799.99999995425 1.586357381219705e-08 593998.3545069994
0.2 0.0305783103286723 8.719412457054987e-06 0.030358732212865964 1.757606623500255e-05 0.05813520506366613 9943.162412662225 19799.999999953157 1.6193379651086026e-08 593998.3489537806
0.21 0.031516134590059544 1.0284199588128292e-05 0.03128712299278577 1.8899337978319305e-05 0.05946409253602225 9943.16261652344 19799.999999952146 1.6510942605317547e-08 593998.3434046155
0.22 0.03245429735162792 1.1848662553459198e-05 0.03221588831693623 2.0226032141138484e-05 0.06080997301508071 9943.16282957759 19799.99999995109 1.6817612080721744e-08 593998.3378595512
0.23 0.033392780854117905 1.3411215683675207e-05 0.03314501077948376 2.1554585467318466e-05 0.062171042938891266 9943.163051826989 19799.999999950036 1.7113960327011513e-08 593998.3323186437
0.24 0.0343315679023655 1.497055620417771e-05 0.034074473471828015 2.2883680446347e-05 0.06354566263395751 9943.163283273738 19799.999999948956 1.7400990457577814e-08 593998.3267819443
0.25 0.03527064179940244 1.6525619386562793e-05 0.03500425992172491 2.4212210008260278e-05 0.06493234124678723 9943.16352391981 19799.99999994793 1.7679505293771713e-08 593998.3212495096
0.26 0.03620998628567665 1.8075543178737475e-05 0.03593435403733347 2.5539249420509088e-05 0.06632972289060396 9943.163773767106 19799.99999994685 1.7950026680313425e-08 593998.3157213866
0.27 0.03714958548592903 1.96196372090829e-05 0.03686474005868723 2.6864030864391144e-05 0.06773657396456018 9943.164032817305 19799.99999994579 1.821330624859896e-08 593998.3101976349
0.28 0.038089423860837274 2.115735970032098e-05 0.03779540251372447 2.8185924574104227e-05 0.06915177158788983 9943.164301072104 19799.999999944765 1.8469752019467656e-08 593998.3046783059
0.29 0.03902948616575826 2.2688296358389134e-05 0.038726326181169834 2.9504420978077844e-05 0.07057429308173958 9943.164578532916 19799.999999943673 1.871996188618219e-08 593998.2991634501
0.3 0.039969757412777515 2.421214278660312e-05 0.03965749605650848 3.08191155927318e-05 0.07200320642604853 9943.164865201099 19799.999999942593 1.8964194402337764e-08 593998.2936531237
