time dragvol liftvol dragbnd liftbnd div kin_energy mom0 mom1 angmom
0.01 0.012781122378516536 -1.098512383908115e-05 0.012777433321652217 -8.943493617061455e-06 0.0044432701431997255 9943.161041082209 19799.999999999975 -7.698910953202187e-13 593999.9911830239
0.02 0.013701504777598404 -1.0409032687465746e-05 0.013699866683250126 -7.747733774313873e-06 0.0047570116585348605 9943.161076643773 19799.99999999989 -5.579786307476076e-13 593999.9909729752
0.03 0.01508288217320571 -9.135791482505524e-06 0.015079901846448017 -6.765176944901166e-06 0.005279345286929442 9943.161121401014 19799.999999999884 -7.287087600005293e-13 593999.9907628407
0.04 0.01600441234904936 -9.174092481348408e-06 0.016003604401346322 -6.8348712044510964e-06 0.005948616575496062 9943.161175355444 19799.999999999887 -8.693115671754015e-13 593999.9905526702
0.05 0.016926360059967838 -9.286187925861386e-06 0.016927634724359836 -7.041437710262872e-06 0.006698546287345926 9943.161238508941 19799.99999999992 -6.940072025092905e-13 593999.9903425234
0.06 0.017848741424062498 -9.35846158507317e-06 0.017851995347904537 -7.24571100044207e-06 0.007499060558294481 9943.161310863208 19799.99999999989 -6.953534970044473e-13 593999.9901324337
0.07 0.018771564660057256 -9.449799686507e-06 0.018776704456752825 -7.48300394826102e-06 0.008335683111325615 9943.161392420483 19799.99999999999 -5.817221704340625e-13 593999.9899224268
0.08 0.01969482328870698 -9.595181041600238e-06 0.01970176119179898 -7.778411108613109e-06 0.009196993231970329 9943.16148318297 19799.99999999998 -4.749221849120744e-13 593999.9897125361
0.09 0.0206185039783025 -9.788121570695132e-06 0.020627153598197247 -8.121043328128434e-06 0.010073894339854566 9943.161583153043 19799.99999999997 -4.900906069860156e-13 593999.9895027812
0.1 0.021542591888518727 -1.0011036877228221e-05 0.02155286974826253 -8.489323849791362e-06 0.010959904790936316 9943.161692333015 19799.999999999975 -5.502889810493627e-13 593999.9892931989
0.11 0.022467072713975855 -1.0251262891922004e-05 0.022478901566041192 -8.86750748408978e-06 0.011850475461086408 9943.161810724956 19799.999999999975 -4.3807318883537505e-13 593999.9890838141
