time dragvol liftvol dragbnd liftbnd div kin_energy mom0 mom1 angmom
0.01 0.022929759966794534 -1.0615598548352e-05 0.022929233462697554 -7.948016008357086e-06 0.004330952908142288 9943.161041123236 19799.999999999844 -3.67469943363119e-13 593999.9911830203
0.02 0.023857686886772585 -9.379445794551863e-06 0.02386019089159786 -6.441057166793681e-06 0.004641107726288536 9943.161076796667 19799.99999999998 -2.304753610182786e-13 593999.9909729308
0.03 0.025248480199264837 -8.544343871661313e-06 0.02524815244576392 -6.363840782232579e-06 0.0051683512135888374 9943.161121724606 19799.999999999938 -2.6029872701727186e-13 593999.9907627883
0.04 0.02617585246237893 -9.060903517300868e-06 0.02617763453938343 -7.102476858602354e-06 0.005824132644244368 9943.16117590183 19799.999999999964 -2.5383194894937344e-13 593999.9905526805
0.05 0.0271037034659715 -9.252486037471367e-06 0.027107242757902588 -7.511127485036741e-06 0.006559201550456501 9943.161239327603 19799.999999999876 -1.6676937608650633e-13 593999.9903426522
0.06 0.02803215033773896 -9.380535694934758e-06 0.02803725909040734 -7.84713429173224e-06 0.007346111813237877 9943.161312003784 19799.999999999996 -1.2510478764049537e-13 593999.9901327303
0.07 0.028961216449487858 -9.589318656215334e-06 0.028967754620055037 -8.246671842387711e-06 0.008166997663422406 9943.161393933087 19799.999999999927 -1.433454388717094e-13 593999.9899229304
0.08 0.02989090162338281 -9.829819359297131e-06 0.0298987348974611 -8.655063154452318e-06 0.00900918501771799 9943.161485118655 19799.999999999873 -8.998010669891698e-14 593999.9897132925
0.09 0.03082120763600354 -1.0051386026190518e-05 0.030830214339916024 -9.020012753857718e-06 0.009864022529260314 9943.161585563745 19799.999999999953 -1.8332557694122897e-14 593999.9895038265
0.1 0.031752132617386616 -1.0254853449996428e-05 0.031762211975452766 -9.345562786566154e-06 0.01072552425593008 9943.16169527165 19799.999999999938 -4.136274656119099e-14 593999.989294572
0.11 0.03268366549516331 -1.0458008277018047e-05 0.03269473582851525 -9.654103133715216e-06 0.011589402104884503 9943.16181424564 19799.999999999884 -5.5951770994155936e-14 593999.9890855447
0.12 0.03361578888611425 -1.06697576855457e-05 0.033627782572252025 -9.957857332660065e-06 0.012452498349026004 9943.161942489074 19799.999999999975 -5.367234434672241e-15 593999.9888767756
0.13 0.03454848397226304 -1.0890194213852307e-05 0.03456134394506982 -1.025899591136596e-05 0.013312432257343937 9943.162080005093 19799.99999999993 -4.208108471057126e-14 593999.9886682996
0.14 0.03548173238047139 -1.1117990156046608e-05 0.03549541021066105 -1.0557843601248592e-05 0.014167363704008944 9943.162226796734 19799.999999999953 8.432588394918783e-14 593999.9884601394
0.15 0.03641551585159822 -1.1353346536106777e-05 0.03642997036431065 -1.0856111628478607e-05 0.015015835052022263 9943.162382866996 19799.999999999924 6.205452818264234e-14 593999.9882523298
0.16 0.037349815901131254 -1.1597091724652289e-05 0.03736501194841107 -1.115591895088833e-05 0.015856666107885074 9943.162548218661 19799.999999999953 2.3098480051407522e-14 593999.9880448974
0.17 0.038284614076794274 -1.1849522722293049e-05 0.03830052150725171 -1.1458583359358845e-05 0.01668888290243114 9943.162722854442 19799.999999999935 1.3592252323668674e-13 593999.9878378806
0.18 0.039219892320684596 -1.2110245860397802e-05 0.03923648517791017 -1.1764510741896192e-05 0.017511667909979208 9943.162906776943 19799.999999999927 4.490852134608758e-14 593999.987631304
0.19 0.04015563310789965 -1.2378493993946109e-05 0.04017288900479881 -1.2073582213334335e-05 0.01832432444296406 9943.163099988458 19799.99999999994 7.983257067564753e-14 593999.9874251997
0.2 0.04109181942282977 -1.2653354907712572e-05 0.041109719030598325 -1.2385427682911422e-05 0.019126250771791524 9943.163302491435 19799.999999999956 -5.36133637485392e-14 593999.987219609
0.21 0.04202843471402152 -1.2933822148731621e-05 0.04204696133382951 -1.2699499515790124e-05 0.019916921028333742 9943.163514287924 19799.999999999894 -3.465137248317984e-14 593999.9870145578
0.22 0.04296546287912799 -1.3218786351589153e-05 0.04298460208359229 -1.3015078073226013e-05 0.02069587089415323 9943.163735380074 19799.99999999993 -1.0289501455734706e-13 593999.9868100821
0.23 0.043902888259010606 -1.3507038643056396e-05 0.043922627593708186 -1.3331287317225098e-05 0.021462686716803896 9943.163965769787 19799.999999999964 -3.2090893527583764e-15 593999.986606213
0.24 0.04484069562325712 -1.3797292354727318e-05 0.044861024357320596 -1.3647127224099604e-05 0.02221699713056692 9943.164205458772 19799.999999999996 -1.0026701691145945e-15 593999.9864029817
0.25 0.04577887014789475 -1.40882042984622e-05 0.04579977906353688 -1.396150356197537e-05 0.022958466544003103 9943.164454448826 19799.999999999935 1.3064220115866637e-13 593999.9862004305
0.26 0.04671739738713922 -1.4378390508031295e-05 0.04673887860042098 -1.4273250022725495e-05 0.023686790046398662 9943.164712741427 19799.99999999994 6.026429355543428e-15 593999.98599859
