time dragvol liftvol dragbnd liftbnd div kin_energy mom0 mom1 angmom
0.01 0.022822835304016575 3.1717951817962034e-05 0.022824836461121874 3.5015548772521e-05 0.005934173957973742 9943.160347152381 19799.999999999935 1.8888710040521062e-13 593999.9837242143
0.02 0.02374830377445185 3.2286929673579794e-05 0.023754505057824043 3.534198418566253e-05 0.006364369913731652 9943.160381734306 19799.999999999956 -1.8833719306332597e-12 593999.9771230881
0.03 0.02513849380826489 3.396048318636071e-05 0.025143067250155807 3.660257623820885e-05 0.006942379344459434 9943.160425568489 19799.999999999876 -2.090220357908734e-12 593999.9705287805
0.04 0.026065907260579346 3.549078837600777e-05 0.026074567267296938 3.792910600700357e-05 0.007633436580058299 9943.160478652942 19799.99999999991 -1.3927504982635952e-12 593999.9639416138
0.05 0.026993721071349255 3.704791528015418e-05 0.027006588834047853 3.938079820620782e-05 0.008410426256609966 9943.160540986939 19799.99999999988 -5.534427083286886e-13 593999.9573619665
0.06 0.027921957157084856 3.852973000959383e-05 0.027939072139083383 4.081812057500835e-05 0.009250827143957944 9943.16061257044 19799.99999999987 -7.679403987714828e-14 593999.9507902405
0.07 0.02885065970336473 3.989486007674298e-05 0.028872005674702474 4.2172161027797835e-05 0.010137020078413135 9943.160693404352 19799.999999999873 2.485667921492407e-13 593999.9442268477
0.08 0.029779871052892416 4.113339192659328e-05 0.029805396409004745 4.341434292096189e-05 0.011055777825794186 9943.160783490119 19799.999999999935 4.656648330825242e-13 593999.9376722076
0.09 0.030709621543974296 4.224974699257485e-05 0.03073925387647736 4.453736783476347e-05 0.011997302820797754 9943.160882829798 19799.999999999924 2.811501031985131e-13 593999.9311267418
0.1 0.03163992837112829 4.3253882459192946e-05 0.031673584334446676 4.5544372524645195e-05 0.012954316464744181 9943.160991425875 19799.999999999905 3.1976114464593586e-13 593999.9245908683
0.11 0.03257079828708926 4.4157149964647265e-05 0.032608390018617296 4.6443093127019526e-05 0.013921354266749326 9943.161109281009 19799.99999999995 3.746876940657895e-13 593999.9180650086
0.12 0.03350223098797866 4.49705126545303e-05 0.03354367016801212 4.724286365292408e-05 0.014894257878082386 9943.161236398071 19799.99999999987 1.4434156994647118e-13 593999.9115495867
0.13 0.03443422186160591 4.570389244348489e-05 0.034479422219162996 4.795316332917857e-05 0.015869816718232246 9943.161372779994 19799.999999999956 8.5192269905221e-14 593999.9050450262
