time dragvol liftvol dragbnd liftbnd div kin_energy mom0 mom1 angmom
0.01 0.012823028847401354 -1.7947969449699138e-06 0.01283016386770452 -3.2442937981958977e-06 0.0006803168480960161 9943.160238670043 19799.99999999973 -3.3141282144814876e-15 594000.0000479632
0.02 0.01374891474163007 -2.157809523683323e-06 0.013753206286510283 -1.6566978020967975e-06 0.001094061149966356 9943.160274705115 19799.999999999753 1.502435871027219e-13 594000.0000497757
0.03 0.015129753190844478 -1.348368718506757e-06 0.015130038331471803 -1.458338011708575e-06 0.0015251345105142364 9943.16031994264 19799.999999999734 -5.447185705156985e-14 594000.0000515025
0.04 0.016052282108184802 -1.8126194830340123e-06 0.016052744356702408 -2.0051173629886905e-06 0.0019461217282332563 9943.160374377743 19799.99999999975 -1.6440678943837727e-13 594000.0000531788
0.05 0.016974597711883872 -1.7663641002920169e-06 0.016975189986184518 -1.9183913342605467e-06 0.0023491171164748566 9943.160438012506 19799.99999999974 -9.334478499265766e-14 594000.0000547902
0.06 0.017896974264202864 -1.6326851977708144e-06 0.01789762012959816 -1.7372572204607335e-06 0.0027342682693234973 9943.160510848738 19799.999999999745 -8.610657929134392e-14 594000.0000563216
0.07 0.0188196887808887 -1.5598579984467696e-06 0.018820367699383184 -1.6512458707520457e-06 0.003101878642613366 9943.16059288791 19799.99999999974 8.281610531894745e-17 594000.0000577933
0.08 0.01974280735066635 -1.5013648022821451e-06 0.01974351777796048 -1.5912438811669904e-06 0.00345263160426164 9943.160684131248 19799.99999999981 -2.977509782649398e-14 594000.000059162
0.09 0.02066632110192531 -1.4312494209464844e-06 0.020667061555296788 -1.5178912977485353e-06 0.003787327318783653 9943.160784580929 19799.999999999727 -1.968693627172821e-14 594000.0000604381
0.1 0.02159021660328584 -1.356836932501874e-06 0.02159098473799907 -1.4396626219106955e-06 0.004106730177936574 9943.160894238998 19799.999999999753 -8.902068942022098e-15 594000.0000616265
