time dragvol liftvol dragbnd liftbnd div kin_energy mom0 mom1 angmom
0.01 0.012791191394391662 -0.00011617006063526869 0.01278914339939948 -0.00010967543131276748 0.014567161443021621 9943.168304603154 19799.999999999774 -1.3284894018195104e-11 593999.9810607935
0.02 0.013719689626757244 -0.0001132798023837614 0.013715884820674285 -0.00010822911527207363 0.015060412575852219 9943.168340370614 19799.99999999988 -1.095895698813949e-11 593999.9810463625
0.03 0.015109573315575466 -0.0001142622312966862 0.01509920943217538 -0.00010946236879520195 0.015809656641812834 9943.168385336132 19799.999999999873 -1.0432451777453444e-11 593999.9810320113
0.04 0.016036802296615162 -0.00011458189292628484 0.01602481430204278 -0.00010992138907560114 0.016764560048803976 9943.168439495541 19799.999999999876 -1.1436174923717957e-11 593999.981017836
0.05 0.016964474957676 -0.00011463912843510681 0.016950951280640558 -0.00011013895299405172 0.01787555609203741 9943.168502850556 19799.99999999984 -1.1903443508654021e-11 593999.9810038443
0.06 0.017892517448840205 -0.00011488109582690717 0.017877556875313616 -0.00011053693725624217 0.019104834274874867 9943.168575404034 19799.99999999985 -1.2131401785908658e-11 593999.9809900452
0.07 0.018821004617858312 -0.00011530344562176418 0.018804678328821964 -0.0001111057099424531 0.020424290528407513 9943.168657158289 19799.999999999738 -1.2265804691380389e-11 593999.9809764761
0.08 0.01974999741833887 -0.00011573597562215167 0.019732358648900505 -0.00011167638833372018 0.021811959019133395 9943.1687481166 19799.9999999999 -1.2391887863061335e-11 593999.9809631695
0.09 0.02067949666624504 -0.00011608041078085863 0.020660592455456293 -0.00011214964399415859 0.02325063694666042 9943.168848281844 19799.999999999985 -1.2691557874089376e-11 593999.9809501483
0.1 0.021609473390851328 -0.00011632590981173692 0.021589348174474256 -0.00011251273360863878 0.024727042761010547 9943.168957657208 19799.999999999854 -1.272566168381787e-11 593999.9809374363
0.11 0.022539898763130672 -0.00011648893400762635 0.022518593992237726 -0.00011278169425691083 0.026230984137087444 9943.169076245795 19799.99999999995 -1.286294725586141e-11 593999.9809250697
0.12 0.023470751299026107 -0.00011657917884069663 0.023448304747141328 -0.0001129671106502818 0.0277546181635112 9943.169204050337 19799.999999999854 -1.2877223592999698e-11 593999.9809130476
0.13 0.024402012378719685 -0.00011659759166748437 0.024378458165646284 -0.00011307119635974512 0.02929186810208211 9943.169341073593 19799.999999999796 -1.2964643247848073e-11 593999.9809014071
0.14 0.025333662369496936 -0.00011654347071597017 0.025309031455740393 -0.00011309440894567668 0.030837986476807393 9943.169487317991 19799.999999999898 -1.301351040816634e-11 593999.9808901664
0.15 0.026265680390542966 -0.00011641807952711847 0.026240001116432567 -0.00011303899738497204 0.03238923309842563 9943.16964278596 19799.999999999898 -1.3001256612911374e-11 593999.9808793481
0.16 0.02719804556807845 -0.00011622433568813139 0.02717134404860088 -0.0001129087412410945 0.033942637808651116 9943.169807479713 19799.99999999976 -1.3106377094729282e-11 593999.9808689682
0.17 0.028130737833832693 -0.00011596551134356985 0.02810303822764862 -0.00011270768691207055 0.035495824028472726 9943.169981401415 19799.999999999916 -1.3127122652778489e-11 593999.9808590577
0.18 0.029063737971018945 -0.0001156445383472644 0.02903506269316959 -0.00011243946120998315 0.0370468761465123 9943.170164552917 19799.999999999858 -1.3184470876170806e-11 593999.9808496376
0.19 0.029997027387609992 -0.00011526393927911351 0.029967397301827427 -0.0001121072003816884 0.038594239161936744 9943.170356936054 19799.999999999836 -1.325735181356702e-11 593999.9808407241
0.2 0.030930587960795602 -0.00011482595834181434 0.03090002255460793 -0.00011171368153879202 0.04013664236930723 9943.17055855236 19799.99999999981 -1.3260474691906407e-11 593999.9808323483
0.21 0.03186440199013882 -0.00011433264618822091 0.03183291952800836 -0.00011126141400582706 0.04167304099064367 9943.170769403405 19799.999999999818 -1.3225299327901396e-11 593999.9808245247
0.22 0.03279845219035156 -0.00011378588136237627 0.03276606984434206 -0.00011075267059359828 0.04320257119938281 9943.170989490409 19799.99999999984 -1.3376536525308829e-11 593999.980817281
0.23 0.03373272167336053 -0.00011318737316693534 0.03369945563466796 -0.00011018950015635614 0.04472451518114692 9943.171218814668 19799.99999999983 -1.3338769325188515e-11 593999.9808106447
