time dragvol liftvol dragbnd liftbnd div kin_energy mom0 mom1 angmom
0.01 0.012770094363655424 -4.0558411573417654e-05 0.012765041360737538 -3.8486423793958135e-05 0.004375006371540845 9943.16104096432 19799.999999999935 -7.438641953653232e-13 593999.9911678648
0.02 0.013689838277393309 -4.016325836836449e-05 0.013684182508401203 -3.746500389813904e-05 0.004497143889092405 9943.161076390057 19799.999999999916 -5.617693810133773e-13 593999.9909429809
0.03 0.015070196051850953 -3.9105322711732526e-05 0.015058985448990831 -3.665727055536511e-05 0.0047462928185172835 9943.161120993378 19799.99999999996 -7.609211112764858e-13 593999.9907183443
0.04 0.015991077485813136 -3.9260433458934375e-05 0.015979125271369878 -3.680105961483881e-05 0.005099566226594484 9943.161174775909 19799.999999999967 -7.262697387933059e-13 593999.9904940226
0.05 0.016912409635090192 -3.947539310060352e-05 0.016899816346309385 -3.706306644812404e-05 0.005512853523593622 9943.161237739741 19799.99999999995 -7.377570776512243e-13 593999.9902700876
0.06 0.017834205303443762 -3.9637112306519106e-05 0.017821051449817046 -3.730936699591359e-05 0.005968946309359592 9943.16130988725 19799.99999999999 -5.741691844196595e-13 593999.9900465879
0.07 0.01875647114221692 -3.9804319474604256e-05 0.018742825812532834 -3.7576781437358805e-05 0.0064613667777494044 9943.161391220934 19800.000000000073 -5.259265245527445e-13 593999.9898235652
0.08 0.019679199805263198 -4.001179271128035e-05 0.01966511968776313 -3.7890441660089656e-05 0.006982797021419082 9943.161481743464 19800.000000000022 -6.668381125063405e-13 593999.9896010602
0.09 0.02060237632549908 -4.025272401560748e-05 0.020587906069180536 -3.823918567332584e-05 0.007525947017772592 9943.161581457562 19799.99999999999 -5.63781585706611e-13 593999.9893791137
0.1 0.02152598362453103 -4.050907136450134e-05 0.02151115890242438 -3.8601177431496984e-05 0.008085173941408123 9943.161690365714 19799.9999999999 -5.005162950766362e-13 593999.9891577619
0.11 0.02245000525585604 -4.0767664082960325e-05 0.022434855955102362 -3.8960359310541504e-05 0.008656382517429836 9943.161808470568 19799.999999999916 -4.982664671485115e-13 593999.9889370495
0.12 0.023374425766155775 -4.102216839411081e-05 0.023358977839350148 -3.9309040788363775e-05 0.009236519401302032 9943.161935774579 19799.999999999927 -4.191497951673562e-13 593999.9887170099
0.13 0.024299229808001338 -4.127044340257598e-05 0.024283506077367262 -3.9644775673256815e-05 0.00982324653424345 9943.162072279983 19799.99999999988 -3.36279615265056e-13 593999.9884976865
0.14 0.02522440152380395 -4.15118912003142e-05 0.025208422125023194 -3.9967069681088155e-05 0.010414762499505006 9943.162217989153 19799.999999999916 -3.7344036690018997e-13 593999.9882791163
0.15 0.02614992469212251 -4.1746152730231006e-05 0.02613370747464225 -4.027580567240182e-05 0.011009676585172096 9943.162372904082 19799.999999999953 -2.2135418498159254e-13 593999.988061331
0.16 0.027075783161097343 -4.197292558166818e-05 0.027059344063104743 -4.057102297206818e-05 0.011606908109157465 9943.162537026747 19799.999999999884 -3.324285291483875e-13 593999.9878443701
0.17 0.028001961095589206 -4.21921481286126e-05 0.027985314453864645 -4.085308647228502e-05 0.01220560966637568 9943.162710359124 19799.999999999945 -1.5030338085253447e-13 593999.9876282733
0.18 0.028928442998868972 -4.240405826625647e-05 0.028911601787923485 -4.11227045752817e-05 0.012805111178245959 9943.162892902805 19799.99999999997 -1.950141437223607e-13 593999.9874130778
0.19 0.029855213666060053 -4.260908619442161e-05 0.02983818968390807 -4.138078119060921e-05 0.013404879014290234 9943.163084659569 19799.999999999894 -1.8189963424397604e-13 593999.9871988135
0.2 0.030782258162976098 -4.280772370318126e-05 0.03076506218113329 -4.1628260581782127e-05 0.014004485479662975 9943.163285630673 19799.999999999967 -1.3176959523519827e-13 593999.986985521
0.21 0.031709561835488446 -4.30004470224843e-05 0.031692203724034106 -4.1866039337054754e-05 0.014603585699900666 9943.163495817742 19799.99999999992 -2.7767405616583446e-13 593999.9867732358
0.22 0.03263711031535848 -4.3187689427394634e-05 0.0326195991488972 -4.209493482595504e-05 0.01520189999133676 9943.163715221777 19799.999999999956 -2.9267678504276556e-13 593999.9865619942
0.23 0.033564889517672496 -4.3369835959775955e-05 0.033547233665629825 -4.231567881219285e-05 0.015799200341243953 9943.163943844047 19799.999999999894 -1.6308135397657963e-13 593999.9863518296
0.24 0.03449288562967893 -4.354722072126194e-05 0.03447509283348203 -4.252891547184393e-05 0.01639529996581561 9943.164181685584 19799.99999999994 -1.524787240914094e-13 593999.9861427759
0.25 0.0354210850978298 -4.3720125802779525e-05 0.03540316253715372 -4.273520229983775e-05 0.01699004518190604 9943.1644287471 19799.999999999927 -2.0426032826953433e-13 593999.9859348702
0.26 0.03634947461513251 -4.3888783191135315e-05 0.0363314289651079 -4.2935014754036976e-05 0.0175833090326883 9943.164685029527 19799.999999999924 -2.238630559137783e-13 593999.9857281548
0.27 0.03727804110824062 -4.405337873888318e-05 0.037259878589188195 -4.3128753304211515e-05 0.018174986254763003 9943.164950533399 19799.99999999995 -1.8260013726761892e-13 593999.9855226515
0.28 0.038206771727755676 -4.42140562104537e-05 0.03818849814867077 -4.331675062660329e-05 0.01876498927921467 9943.16522525938 19799.999999999873 -3.620020949668401e-14 593999.9853183968
0.29 0.03913565383395835 -4.437092494314509e-05 0.03911727463073631 -4.34992822951738e-05 0.019353245035105868 9943.165509207753 19799.99999999993 -1.7556095466275679e-13 593999.9851154311
0.3 0.04006467498781474 -4.45240630520582e-05 0.040046195256979895 -4.3676572820450476e-05 0.01993969237979243 9943.165802378922 19799.99999999992 -4.0273340218277554e-14 593999.98491378
0.31 0.0409938229389248 -4.467352383088618e-05 0.04097524746751913 -4.384880461678652e-05 0.02052428002198724 9943.166104773072 19799.999999999985 -1.2072420428783925e-13 593999.9847134865
0.32 0.041923085615958484 -4.4819339655330465e-05 0.04190441890812366 -4.4016124199563394e-05 0.02110696483451431 9943.166416390302 19799.999999999945 -1.9917697862120026e-13 593999.9845145699
0.33 0.042852451117728944 -4.496152591619518e-05 0.04283369741842921 -4.417864813620268e-05 0.02168771047701704 9943.166737230526 19799.9999999999 -9.637147850571903e-14 593999.9843170752
0.34 0.043781907702868904 -4.5100084189185644e-05 0.04376307101913865 -4.433646797591664e-05 0.022266486266536812 9943.167067293738 19799.999999999985 -1.4713230633844887e-13 593999.9841210276
0.35000000000000003 0.044711443782916804 -4.5235005190620696e-05 0.04469252790294284 -4.448965472598156e-05 0.0228432662473481 9943.167406579565 19799.99999999997 -1.3001287600764716e-13 593999.9839264625
0.36 0.04564104791289646 -4.53662710015423e-05 0.045622056423209316 -4.4638262384994064e-05 0.023418028421729156 9943.167755087805 19799.99999999979 -1.4115097979328084e-13 593999.9837334075
0.37 0.0465707087856705 -4.5493856885843246e-05 0.04655164508666629 -4.478233088056847e-05 0.0239907541113364 9943.16811281795 19799.99999999992 -9.945863577165426e-14 593999.9835418947
0.38 0.04750041514978058 -4.561772254258504e-05 0.047481282440368665 -4.492187695037403e-05 0.024561427332300514 9943.168479769472 19799.999999999905 -7.340655860943457e-14 593999.9833519561
0.39 0.048430156093061845 -4.573785494036254e-05 0.04841095747010453 -4.505694283279856e-05 0.025130034566631616 9943.168855941787 19799.999999999884 -7.733397255904606e-15 593999.983163616
0.4 0.049359920606908914 -4.585420665098815e-05 0.049340658991218846 -4.518752813119644e-05 0.02569656427057774 9943.169241333993 19799.999999999935 2.26554885962571e-15 593999.9829769086
0.41000000000000003 0.05028969786665539 -4.5966738758691055e-05 0.05027037604198425 -4.531363786814549e-05 0.026261006535406566 9943.169635945382 19799.999999999887 2.7826563752872402e-14 593999.9827918679
0.42 0.05121947715416845 -4.6075410823184494e-05 0.051200097776883245 -4.543527177198046e-05 0.026823352827686334 9943.17003977493 19799.999999999967 -4.91481855213749e-14 593999.9826085136
0.43 0.052149247851744365 -4.61801815892857e-05 0.052129813459572884 -4.5552425457126513e-05 0.027383595772478952 9943.170452821685 19799.999999999876 -5.997632945842213e-14 593999.982426873
0.44 0.053078999437801956 -4.628100859387793e-05 0.053059512457861446 -4.56650904300736e-05 0.027941728966249996 9943.170875084435 19799.999999999935 -1.6132928326584306e-14 593999.9822469816
0.45 0.05400872148169271 -4.637784996970155e-05 0.05398918423788159 -4.577325620585907e-05 0.02849774681502749 9943.171306561919 19799.99999999996 -1.0119682869458302e-13 593999.9820688652
0.46 0.05493840364079978 -4.647066282250474e-05 0.05491881836059905 -4.587690895174835e-05 0.02905164439507652 9943.171747252813 19799.99999999995 -2.5452513360835205e-14 593999.9818925466
0.47000000000000003 0.05586803565597906 -4.655940567639214e-05 0.055848404476714665 -4.597603415447539e-05 0.0296034173333111 9943.172197155654 19799.99999999987 -1.6704693184266262e-13 593999.9817180518
0.48 0.056797607347777626 -4.664403647416633e-05 0.05677793232239218 -4.60706148241492e-05 0.030153061704607 9943.172656268973 19799.99999999982 2.7429447602145274e-14 593999.98154541
0.49 0.05772710861322573 -4.6724514571159495e-05 0.057707391715601956 -4.616063366039364e-05 0.030700573943457626 9943.173124591054 19799.99999999993 -3.594347042223944e-14 593999.9813746441
0.5 0.058656529422203126 -4.680079961999822e-05 0.05863677255208156 -4.62460720929617e-05 0.03124595076777982 9943.173602120332 19799.999999999935 -5.495603971894525e-15 593999.9812057798
0.51 0.05958585981411298 -4.687285228605902e-05 0.059566064801639826 -4.632691113241499e-05 0.031789189113048774 9943.174088854717 19799.999999999876 1.165907648204012e-13 593999.981038836
0.52 0.060515089895962056 -4.694063463598819e-05 0.06049525850589851 -4.6403131876910416e-05 0.03233028607526115 9943.17458479255 19799.99999999995 8.631089549668292e-15 593999.9808738471
0.53 0.06144420983772195 -4.700410911620565e-05 0.06142434377335114 -4.647471459808354e-05 0.03286923886147219 9943.175089931663 19799.999999999894 -3.365363543395006e-14 593999.9807108297
0.54 0.0623732098714808 -4.706324053121552e-05 0.06235331077822837 -4.654164081076521e-05 0.03340604474687003 9943.175604270034 19799.999999999956 -1.0821551987838518e-13 593999.9805497993
0.55 0.0633020802881735 -4.71179940330583e-05 0.06328214975697363 -4.6603891353358495e-05 0.03394070103750695 9943.176127805411 19799.99999999997 -7.765663112557775e-14 593999.9803907941
0.56 0.06423081143491001 -4.7168337203589954e-05 0.0642108510053368 -4.6661448540442506e-05 0.03447320503794725 9943.176660535544 19799.99999999997 -1.3037140811356096e-13 593999.9802338212
